          Ground-State Mulliken Net Atomic Charges
    106 C                     0.076742
    107 C                    -0.261974
    108 C                    -0.171531
    109 C                    -0.188768
    110 C                    -0.246147
    111 C                     0.094040
    112 C                    -0.041797
    113 C                     0.019924
    114 C                    -0.213314
    115 C                    -0.176047
    116 C                    -0.179333
    117 C                    -0.172704
    118 C                    -0.212429
    119 C                     0.065189
    120 C                     0.110674
    121 C                    -0.283366
    122 C                    -0.239938
    123 C                     0.037572
    124 C                     0.052405
    125 C                    -0.223061
    126 C                    -0.235686
    127 C                     0.106872
    128 C                    -0.050017
    129 C                    -0.210900
    130 C                     0.137080
    131 C                     0.065100
    132 C                    -0.121447
    133 C                    -0.227149
    134 C                    -0.163138
    135 H                     0.176451
    136 H                     0.189996
    137 H                     0.195393
    138 H                     0.192446
    139 H                     0.181733
    140 H                     0.177329
    141 H                     0.190972
    142 H                     0.193923
    143 H                     0.179988
    144 H                     0.184305
    145 H                     0.187691
    146 H                     0.188917
    147 H                     0.195435
    148 H                     0.205283
    149 H                     0.184076
    150 H                     0.197123
    151 H                     0.193200
    152 H                     0.187522
    153 H                     0.167590
    154 H                     0.196397
    155 H                     0.183335
    156 H                     0.192975
    157 H                     0.180884
    158 H                     0.181591
    159 H                     0.192890
    160 H                     0.183173
    161 H                     0.188385
    162 H                     0.175375
    163 H                     0.188174
    164 H                     0.183762
    165 H                     0.200374
    166 H                     0.181459
    167 H                     0.207031
    168 H                     0.192517
    169 H                     0.190900
    170 H                     0.195679
  ----------------------------------------
 
         RPA Excited State 33:  Mulliken Net Atomic Charges
     Atom                 Charge (a.u.)
      1 C                    -0.015922
      2 C                     0.017055
      3 C                    -0.035071
      4 C                    -0.001596
      5 C                     0.017785
      6 C                    -0.006499
      7 C                    -0.007676
      8 C                     0.002126
      9 C                     0.050783
     10 C                    -0.035758
     11 C                    -0.016169
     12 C                     0.038801
     13 C                    -0.017417
     14 C                     0.019760
     15 C                    -0.016008
     16 C                    -0.029050
     17 C                    -0.006763
     18 C                     0.025955
     19 C                    -0.012341
     20 C                     0.020720
     21 C                     0.001227
     22 C                    -0.041901
     23 C                    -0.008486
     24 C                    -0.048023
     25 C                    -0.052478
     26 C                     0.009548
     27 C                    -0.035581
     28 C                     0.001055
     29 C                    -0.056268
     30 C                    -0.029353
     31 C                     0.093014
     32 C                     0.002195
     33 C                     0.086985
     34 C                     0.059089
     35 C                     0.007143
     36 C                     0.076964
     37 C                     0.077239
     38 C                     0.002151
     39 C                     0.049940
     40 C                     0.065851
     41 C                    -0.014276
     42 C                    -0.029116
     43 C                    -0.064856
     44 C                    -0.024194
     45 C                    -0.037038
     46 C                     0.012471
     47 C                    -0.031144
     48 C                    -0.023092
     49 C                     0.013531
     50 C                    -0.051996
     51 C                     0.006173
     52 C                    -0.016313
     53 C                     0.010133
     54 C                     0.002647
     55 C                     0.029717
     56 C                     0.012864
     57 C                     0.006883
     58 C                    -0.014560
     59 C                    -0.026294
     60 C                    -0.004202
     61 C                    -0.005073
     62 C                     0.003206
     63 C                     0.013787
     64 C                    -0.007716
     65 C                    -0.003410
     66 C                     0.012708
     67 C                     0.012375
     68 C                    -0.005045
     69 C                    -0.001740
     70 C                    -0.019893
     71 C                    -0.192362
     72 C                    -0.191944
     73 C                    -0.216426
     74 C                     0.043314
     75 C                     0.034464
     76 C                     0.054454
     77 C                    -0.245597
     78 C                    -0.139426
     79 C                    -0.191801
     80 C                    -0.218044
     81 C                     0.075678
     82 C                     0.014604
     83 C                    -0.011438
     84 C                    -0.173092
     85 C                    -0.193901
     86 C                    -0.164821
     87 C                    -0.186772
     88 C                    -0.180183
     89 C                     0.032479
     90 C                     0.102568
     91 C                    -0.252674
     92 C                    -0.269231
     93 C                     0.040494
     94 C                    -0.005123
     95 C                    -0.292179
     96 C                    -0.217653
     97 C                     0.004135
     98 C                    -0.111941
     99 C                     0.015389
    100 C                     0.004910
    101 C                    -0.194423
    102 C                    -0.167462
    103 C                    -0.204033
    104 C                    -0.161693
    105 C                    -0.202976
    106 C                     0.086580
    107 C                    -0.259749
    108 C                    -0.142518
    109 C                    -0.197881
    110 C                    -0.221057
    111 C                     0.094842
    112 C                    -0.000517
    113 C                     0.029739
    114 C                    -0.206694
    115 C                    -0.174234
    116 C                    -0.170873
    117 C                    -0.172274
    118 C                    -0.203446
    119 C                     0.120530
    120 C                     0.072903
    121 C                    -0.266808
    122 C                    -0.301281
    123 C                     0.045117
    124 C                     0.004251
    125 C                    -0.266266
    126 C                    -0.263577
    127 C                     0.050282
    128 C                    -0.061177
    129 C                    -0.171961
    130 C                     0.151829
    131 C                     0.095469
    132 C                    -0.109301
    133 C                    -0.229821
    134 C                    -0.164182
    135 H                     0.176551
    136 H                     0.189976
    137 H                     0.195383
    138 H                     0.192398
    139 H                     0.181712
    140 H                     0.177400
    141 H                     0.191026
    142 H                     0.193958
    143 H                     0.180144
    144 H                     0.184324
    145 H                     0.187941
    146 H                     0.189090
    147 H                     0.195306
    148 H                     0.205135
    149 H                     0.184117
    150 H                     0.197133
    151 H                     0.193001
    152 H                     0.187457
    153 H                     0.167548
    154 H                     0.196367
    155 H                     0.183268
    156 H                     0.192933
    157 H                     0.180990
    158 H                     0.181580
    159 H                     0.193014
    160 H                     0.183274
    161 H                     0.188493
    162 H                     0.175494
    163 H                     0.188375
    164 H                     0.183789
    165 H                     0.200506
    166 H                     0.181519
    167 H                     0.207061
    168 H                     0.192457
    169 H                     0.190868
    170 H                     0.195628
  ----------------------------------------
 
         RPA Excited State 34:  Mulliken Net Atomic Charges
     Atom                 Charge (a.u.)
      1 C                    -0.041881
      2 C                    -0.002148
      3 C                    -0.041496
      4 C                    -0.033363
      5 C                     0.014810
      6 C                    -0.015684
      7 C                    -0.036455
      8 C                    -0.026483
      9 C                     0.050120
     10 C                    -0.049171
     11 C                    -0.040722
     12 C                     0.030672
     13 C                    -0.017036
     14 C                     0.019912
     15 C                    -0.012775
     16 C                    -0.028988
     17 C                    -0.006592
     18 C                     0.019407
     19 C                    -0.024580
     20 C                     0.016232
     21 C                    -0.006742
     22 C                    -0.041772
     23 C                    -0.020098
     24 C                    -0.093666
     25 C                    -0.049702
     26 C                     0.008627
     27 C                    -0.058079
     28 C                     0.001817
     29 C                    -0.100796
     30 C                    -0.052315
     31 C                     0.092861
     32 C                     0.002455
     33 C                     0.085185
     34 C                     0.059480
     35 C                     0.006687
     36 C                     0.075979
     37 C                     0.074883
     38 C                     0.001708
     39 C                     0.047899
     40 C                     0.065617
     41 C                    -0.035185
     42 C                    -0.074911
     43 C                    -0.111970
     44 C                    -0.032495
     45 C                    -0.037844
     46 C                     0.000611
     47 C                    -0.032891
     48 C                    -0.045311
     49 C                     0.011272
     50 C                    -0.051536
     51 C                     0.003821
     52 C                    -0.018194
     53 C                     0.002893
     54 C                    -0.005538
     55 C                    -0.012405
     56 C                    -0.019858
     57 C                    -0.011197
     58 C                    -0.042523
     59 C                    -0.026776
     60 C                    -0.004880
     61 C                    -0.008868
     62 C                    -0.019741
     63 C                     0.012818
     64 C                    -0.027345
     65 C                    -0.013543
     66 C                    -0.022152
     67 C                    -0.012129
     68 C                    -0.016077
     69 C                    -0.007661
     70 C                    -0.062771
     71 C                    -0.173220
     72 C                    -0.190374
     73 C                    -0.205582
     74 C                     0.056293
     75 C                     0.073762
     76 C                     0.032563
     77 C                    -0.213410
     78 C                    -0.156148
     79 C                    -0.173364
     80 C                    -0.207352
     81 C                     0.073501
     82 C                    -0.006110
     83 C                    -0.013150
     84 C                    -0.172651
     85 C                    -0.193656
     86 C                    -0.166374
     87 C                    -0.184499
     88 C                    -0.183393
     89 C                    -0.004805
     90 C                     0.168320
     91 C                    -0.253267
     92 C                    -0.193806
     93 C                     0.046676
     94 C                     0.040872
     95 C                    -0.230468
     96 C                    -0.197055
     97 C                     0.079967
     98 C                    -0.044556
     99 C                     0.046706
    100 C                     0.011696
    101 C                    -0.190541
    102 C                    -0.160238
    103 C                    -0.193354
    104 C                    -0.161471
    105 C                    -0.192302
    106 C                     0.079778
    107 C                    -0.236701
    108 C                    -0.166662
    109 C                    -0.174022
    110 C                    -0.221658
    111 C                     0.094255
    112 C                    -0.032542
    113 C                     0.025877
    114 C                    -0.206724
    115 C                    -0.175969
    116 C                    -0.173210
    117 C                    -0.169230
    118 C                    -0.210378
    119 C                     0.078222
    120 C                     0.143506
    121 C                    -0.282617
    122 C                    -0.194001
    123 C                     0.059676
    124 C                     0.062200
    125 C                    -0.188003
    126 C                    -0.233906
    127 C                     0.135649
    128 C                    -0.017234
    129 C                    -0.210567
    130 C                     0.137374
    131 C                     0.065998
    132 C                    -0.116975
    133 C                    -0.220459
    134 C                    -0.159208
    135 H                     0.176576
    136 H                     0.190021
    137 H                     0.195435
    138 H                     0.192607
    139 H                     0.181783
    140 H                     0.177379
    141 H                     0.191005
    142 H                     0.193989
    143 H                     0.180099
    144 H                     0.184327
    145 H                     0.187879
    146 H                     0.189030
    147 H                     0.195451
    148 H                     0.205285
    149 H                     0.184105
    150 H                     0.197126
    151 H                     0.193488
    152 H                     0.187602
    153 H                     0.167713
    154 H                     0.196417
    155 H                     0.183527
    156 H                     0.193129
    157 H                     0.181059
    158 H                     0.181651
    159 H                     0.192986
    160 H                     0.183222
    161 H                     0.188400
    162 H                     0.175299
    163 H                     0.188211
    164 H                     0.183903
    165 H                     0.200232
    166 H                     0.181609
    167 H                     0.207044
    168 H                     0.192461
    169 H                     0.191081
    170 H                     0.195767
  ----------------------------------------
 
         RPA Excited State 35:  Mulliken Net Atomic Charges
     Atom                 Charge (a.u.)
      1 C                    -0.031226
      2 C                     0.007736
      3 C                    -0.070578
      4 C                    -0.004432
      5 C                    -0.007936
      6 C                     0.009080
      7 C                    -0.006086
      8 C                     0.011403
      9 C                     0.045257
     10 C                    -0.049533
     11 C                    -0.003825
     12 C                     0.038098
     13 C                    -0.002880
     14 C                     0.033952
     15 C                    -0.014971
     16 C                     0.002875
     17 C                    -0.008593
     18 C                     0.045517
     19 C                    -0.024498
     20 C                     0.007629
     21 C                    -0.012035
     22 C                    -0.044573
     23 C                    -0.028198
     24 C                    -0.047658
     25 C                    -0.069527
     26 C                     0.011730
     27 C                    -0.046547
     28 C                    -0.015464
     29 C                    -0.052814
     30 C                    -0.041769
     31 C                     0.106405
     32 C                     0.002466
     33 C                     0.087084
     34 C                     0.073111
     35 C                     0.021166
     36 C                     0.091071
     37 C                     0.099438
     38 C                     0.012865
     39 C                     0.052673
     40 C                     0.088811
     41 C                    -0.021403
     42 C                    -0.020498
     43 C                    -0.054593
     44 C                    -0.038688
     45 C                    -0.038404
     46 C                    -0.002780
     47 C                    -0.044407
     48 C                    -0.028902
     49 C                     0.004935
     50 C                    -0.066628
     51 C                     0.032474
     52 C                    -0.011576
     53 C                     0.010321
     54 C                    -0.013728
     55 C                     0.035521
     56 C                     0.031254
     57 C                     0.001150
     58 C                     0.001218
     59 C                    -0.026330
     60 C                    -0.005273
     61 C                     0.019736
     62 C                     0.018509
     63 C                    -0.008458
     64 C                     0.012321
     65 C                     0.046560
     66 C                     0.005891
     67 C                     0.004634
     68 C                    -0.038374
     69 C                    -0.035009
     70 C                    -0.017499
     71 C                    -0.190578
     72 C                    -0.191946
     73 C                    -0.214319
     74 C                     0.042990
     75 C                     0.055948
     76 C                     0.032066
     77 C                    -0.243861
     78 C                    -0.172467
     79 C                    -0.182736
     80 C                    -0.240906
     81 C                     0.071643
     82 C                    -0.030679
     83 C                    -0.015836
     84 C                    -0.177152
     85 C                    -0.194324
     86 C                    -0.168968
     87 C                    -0.187846
     88 C                    -0.185023
     89 C                    -0.038818
     90 C                     0.138478
     91 C                    -0.253888
     92 C                    -0.223582
     93 C                     0.035230
     94 C                     0.030031
     95 C                    -0.252638
     96 C                    -0.197601
     97 C                     0.054985
     98 C                    -0.098120
     99 C                     0.027461
    100 C                     0.003741
    101 C                    -0.194446
    102 C                    -0.167675
    103 C                    -0.203901
    104 C                    -0.161739
    105 C                    -0.202120
    106 C                     0.076333
    107 C                    -0.265705
    108 C                    -0.172221
    109 C                    -0.190959
    110 C                    -0.249748
    111 C                     0.094058
    112 C                    -0.043226
    113 C                     0.019418
    114 C                    -0.214128
    115 C                    -0.175927
    116 C                    -0.179888
    117 C                    -0.172841
    118 C                    -0.212746
    119 C                     0.063247
    120 C                     0.106071
    121 C                    -0.283447
    122 C                    -0.246655
    123 C                     0.034669
    124 C                     0.050616
    125 C                    -0.228267
    126 C                    -0.235980
    127 C                     0.102743
    128 C                    -0.054480
    129 C                    -0.210957
    130 C                     0.137046
    131 C                     0.065003
    132 C                    -0.122053
    133 C                    -0.227963
    134 C                    -0.164194
    135 H                     0.176482
    136 H                     0.189988
    137 H                     0.195389
    138 H                     0.192420
    139 H                     0.181726
    140 H                     0.177322
    141 H                     0.190968
    142 H                     0.193915
    143 H                     0.179974
    144 H                     0.184302
    145 H                     0.187668
    146 H                     0.188903
    147 H                     0.195433
    148 H                     0.205282
    149 H                     0.184071
    150 H                     0.197123
    151 H                     0.193160
    152 H                     0.187510
    153 H                     0.167573
    154 H                     0.196394
    155 H                     0.183306
    156 H                     0.192953
    157 H                     0.180858
    158 H                     0.181583
    159 H                     0.192877
    160 H                     0.183166
    161 H                     0.188385
    162 H                     0.175454
    163 H                     0.188149
    164 H                     0.183743
    165 H                     0.200480
    166 H                     0.181000
    167 H                     0.206960
    168 H                     0.192510
    169 H                     0.190877
    170 H                     0.195673
  ----------------------------------------
 
         RPA Excited State 36:  Mulliken Net Atomic Charges
     Atom                 Charge (a.u.)
      1 C                    -0.020909
      2 C                     0.010203
      3 C                    -0.043244
      4 C                     0.000719
      5 C                    -0.003762
      6 C                     0.024842
      7 C                     0.009549
      8 C                     0.018040
      9 C                     0.113118
     10 C                    -0.035360
     11 C                    -0.001870
     12 C                     0.085470
     13 C                    -0.016577
     14 C                     0.037152
     15 C                    -0.000446
     16 C                    -0.035130
     17 C                    -0.016469
     18 C                     0.044159
     19 C                    -0.012790
     20 C                     0.002837
     21 C                    -0.020547
     22 C                    -0.075818
     23 C                    -0.033749
     24 C                    -0.039155
     25 C                    -0.048275
     26 C                    -0.006613
     27 C                    -0.034430
     28 C                     0.001630
     29 C                    -0.046882
     30 C                    -0.023241
     31 C                     0.100877
     32 C                     0.011265
     33 C                     0.091794
     34 C                     0.082584
     35 C                     0.025277
     36 C                     0.094811
     37 C                     0.084306
     38 C                     0.012859
     39 C                     0.055561
     40 C                     0.077905
     41 C                    -0.021189
     42 C                    -0.029148
     43 C                    -0.068958
     44 C                    -0.049351
     45 C                    -0.066447
     46 C                    -0.013317
     47 C                    -0.041413
     48 C                    -0.026194
     49 C                    -0.013928
     50 C                    -0.054126
     51 C                     0.009397
     52 C                    -0.018628
     53 C                     0.017012
     54 C                    -0.015183
     55 C                     0.035886
     56 C                     0.013760
     57 C                     0.006025
     58 C                    -0.008478
     59 C                    -0.023231
     60 C                    -0.001072
     61 C                    -0.011555
     62 C                     0.002498
     63 C                     0.003354
     64 C                    -0.001414
     65 C                    -0.005461
     66 C                     0.008234
     67 C                    -0.009871
     68 C                    -0.021978
     69 C                    -0.024834
     70 C                    -0.026017
     71 C                    -0.190439
     72 C                    -0.191989
     73 C                    -0.214206
     74 C                     0.043079
     75 C                     0.056004
     76 C                     0.032051
     77 C                    -0.243739
     78 C                    -0.172415
     79 C                    -0.182705
     80 C                    -0.240784
     81 C                     0.071637
     82 C                    -0.030609
     83 C                    -0.015832
     84 C                    -0.177134
     85 C                    -0.194321
     86 C                    -0.168964
     87 C                    -0.187829
     88 C                    -0.185023
     89 C                    -0.038731
     90 C                     0.138640
     91 C                    -0.253974
     92 C                    -0.223425
     93 C                     0.035230
     94 C                     0.030087
     95 C                    -0.252486
     96 C                    -0.197602
     97 C                     0.055134
     98 C                    -0.097803
     99 C                     0.027583
    100 C                     0.003780
    101 C                    -0.194422
    102 C                    -0.167638
    103 C                    -0.203845
    104 C                    -0.161738
    105 C                    -0.202068
    106 C                     0.076333
    107 C                    -0.265600
    108 C                    -0.172281
    109 C                    -0.190860
    110 C                    -0.249698
    111 C                     0.094010
    112 C                    -0.043252
    113 C                     0.019167
    114 C                    -0.214169
    115 C                    -0.176040
    116 C                    -0.180128
    117 C                    -0.173092
    118 C                    -0.212726
    119 C                     0.063333
    120 C                     0.106282
    121 C                    -0.283477
    122 C                    -0.246264
    123 C                     0.034761
    124 C                     0.050724
    125 C                    -0.228001
    126 C                    -0.235970
    127 C                     0.102958
    128 C                    -0.054294
    129 C                    -0.210969
    130 C                     0.137028
    131 C                     0.064982
    132 C                    -0.122033
    133 C                    -0.227969
    134 C                    -0.164128
    135 H                     0.176446
    136 H                     0.189988
    137 H                     0.195388
    138 H                     0.192421
    139 H                     0.181726
    140 H                     0.177323
    141 H                     0.190968
    142 H                     0.193915
    143 H                     0.179974
    144 H                     0.184302
    145 H                     0.187669
    146 H                     0.188903
    147 H                     0.195433
    148 H                     0.205283
    149 H                     0.184071
    150 H                     0.197123
    151 H                     0.193162
    152 H                     0.187510
    153 H                     0.167574
    154 H                     0.196394
    155 H                     0.183308
    156 H                     0.192954
    157 H                     0.180859
    158 H                     0.181583
    159 H                     0.192877
    160 H                     0.183166
    161 H                     0.188384
    162 H                     0.175462
    163 H                     0.188161
    164 H                     0.183744
    165 H                     0.200425
    166 H                     0.181212
    167 H                     0.207058
    168 H                     0.192494
    169 H                     0.190877
    170 H                     0.195674
  ----------------------------------------
 
         RPA Excited State 37:  Mulliken Net Atomic Charges
     Atom                 Charge (a.u.)
      1 C                    -0.017495
      2 C                     0.019639
      3 C                    -0.035189
      4 C                     0.005999
      5 C                     0.019805
      6 C                    -0.005738
      7 C                    -0.009644
      8 C                     0.009742
      9 C                     0.055582
     10 C                    -0.031093
     11 C                    -0.014396
     12 C                     0.043181
     13 C                     0.007290
     14 C                     0.033995
     15 C                    -0.020523
     16 C                    -0.024427
     17 C                     0.007405
     18 C                     0.017816
     19 C                    -0.011603
     20 C                     0.012890
     21 C                    -0.010610
     22 C                    -0.036561
     23 C                    -0.020256
     24 C                    -0.057935
     25 C                    -0.042286
     26 C                     0.021516
     27 C                    -0.052101
     28 C                     0.009838
     29 C                    -0.040880
     30 C                    -0.043573
     31 C                     0.083981
     32 C                    -0.000958
     33 C                     0.064798
     34 C                     0.052747
     35 C                    -0.011920
     36 C                     0.061981
     37 C                     0.049160
     38 C                    -0.003724
     39 C                     0.030283
     40 C                     0.059849
     41 C                    -0.019921
     42 C                    -0.028169
     43 C                    -0.066306
     44 C                    -0.032208
     45 C                    -0.033342
     46 C                     0.009326
     47 C                    -0.024518
     48 C                    -0.039556
     49 C                     0.018886
     50 C                    -0.050684
     51 C                     0.012797
     52 C                     0.014449
     53 C                     0.024659
     54 C                     0.000533
     55 C                     0.036955
     56 C                     0.019933
     57 C                    -0.002956
     58 C                    -0.017639
     59 C                    -0.034016
     60 C                     0.003415
     61 C                     0.015098
     62 C                     0.006932
     63 C                    -0.004519
     64 C                    -0.014476
     65 C                     0.013484
     66 C                     0.016312
     67 C                     0.013333
     68 C                     0.002000
     69 C                    -0.001184
     70 C                    -0.018172
     71 C                    -0.189878
     72 C                    -0.191822
     73 C                    -0.213906
     74 C                     0.043465
     75 C                     0.057097
     76 C                     0.032073
     77 C                    -0.243062
     78 C                    -0.172195
     79 C                    -0.182277
     80 C                    -0.240215
     81 C                     0.071723
     82 C                    -0.029770
     83 C                    -0.015781
     84 C                    -0.177076
     85 C                    -0.194315
     86 C                    -0.168921
     87 C                    -0.187821
     88 C                    -0.184954
     89 C                    -0.038595
     90 C                     0.138553
     91 C                    -0.253727
     92 C                    -0.223326
     93 C                     0.035253
     94 C                     0.030582
     95 C                    -0.252546
     96 C                    -0.197191
     97 C                     0.055185
     98 C                    -0.097278
     99 C                     0.028756
    100 C                     0.003971
    101 C                    -0.194235
    102 C                    -0.167627
    103 C                    -0.203623
    104 C                    -0.161702
    105 C                    -0.201900
    106 C                     0.076373
    107 C                    -0.264959
    108 C                    -0.171951
    109 C                    -0.190480
    110 C                    -0.248992
    111 C                     0.094061
    112 C                    -0.042331
    113 C                     0.019345
    114 C                    -0.213928
    115 C                    -0.176076
    116 C                    -0.179911
    117 C                    -0.172935
    118 C                    -0.212628
    119 C                     0.063489
    120 C                     0.106266
    121 C                    -0.283071
    122 C                    -0.246092
    123 C                     0.034917
    124 C                     0.051083
    125 C                    -0.228084
    126 C                    -0.235386
    127 C                     0.102924
    128 C                    -0.053402
    129 C                    -0.210878
    130 C                     0.137063
    131 C                     0.064996
    132 C                    -0.121983
    133 C                    -0.227775
    134 C                    -0.164004
    135 H                     0.176527
    136 H                     0.189991
    137 H                     0.195391
    138 H                     0.192427
    139 H                     0.181727
    140 H                     0.177323
    141 H                     0.190969
    142 H                     0.193917
    143 H                     0.179977
    144 H                     0.184302
    145 H                     0.187673
    146 H                     0.188906
    147 H                     0.195433
    148 H                     0.205282
    149 H                     0.184072
    150 H                     0.197124
    151 H                     0.193161
    152 H                     0.187516
    153 H                     0.167574
    154 H                     0.196397
    155 H                     0.183314
    156 H                     0.192955
    157 H                     0.180865
    158 H                     0.181584
    159 H                     0.192880
    160 H                     0.183168
    161 H                     0.188385
    162 H                     0.175450
    163 H                     0.188173
    164 H                     0.183743
    165 H                     0.200468
    166 H                     0.181588
    167 H                     0.207066
    168 H                     0.192514
    169 H                     0.190880
    170 H                     0.195685
  ----------------------------------------
 
         RPA Excited State 38:  Mulliken Net Atomic Charges
     Atom                 Charge (a.u.)
      1 C                    -0.028399
      2 C                     0.014904
      3 C                    -0.035816
      4 C                    -0.003870
      5 C                     0.006265
      6 C                    -0.015219
      7 C                    -0.011797
      8 C                     0.000709
      9 C                     0.046207
     10 C                    -0.036331
     11 C                    -0.018673
     12 C                     0.027935
     13 C                    -0.019364
     14 C                     0.016686
     15 C                    -0.043940
     16 C                    -0.029283
     17 C                    -0.007272
     18 C                    -0.001402
     19 C                    -0.017951
     20 C                     0.015090
     21 C                    -0.024342
     22 C                    -0.060448
     23 C                    -0.020276
     24 C                    -0.066081
     25 C                    -0.076413
     26 C                    -0.007964
     27 C                    -0.055994
     28 C                    -0.008417
     29 C                    -0.067379
     30 C                    -0.040032
     31 C                     0.067857
     32 C                    -0.015365
     33 C                     0.034885
     34 C                     0.037623
     35 C                    -0.040504
     36 C                     0.029774
     37 C                     0.026195
     38 C                    -0.021649
     39 C                     0.017638
     40 C                     0.049311
     41 C                    -0.024306
     42 C                    -0.042151
     43 C                    -0.079839
     44 C                    -0.039410
     45 C                    -0.054758
     46 C                    -0.006087
     47 C                    -0.044138
     48 C                    -0.042824
     49 C                    -0.006680
     50 C                    -0.074017
     51 C                     0.003941
     52 C                    -0.018925
     53 C                     0.007678
     54 C                    -0.003075
     55 C                     0.027171
     56 C                     0.012179
     57 C                     0.005328
     58 C                    -0.020521
     59 C                    -0.034503
     60 C                    -0.009411
     61 C                    -0.008910
     62 C                    -0.006650
     63 C                    -0.017990
     64 C                    -0.042664
     65 C                    -0.015624
     66 C                     0.001619
     67 C                     0.010573
     68 C                    -0.006647
     69 C                    -0.011554
     70 C                    -0.021942
     71 C                    -0.168137
     72 C                    -0.188554
     73 C                    -0.202863
     74 C                     0.059212
     75 C                     0.119033
     76 C                     0.033044
     77 C                    -0.204580
     78 C                    -0.160477
     79 C                    -0.157343
     80 C                    -0.208988
     81 C                     0.077003
     82 C                     0.015543
     83 C                    -0.013334
     84 C                    -0.173816
     85 C                    -0.193736
     86 C                    -0.166713
     87 C                    -0.187069
     88 C                    -0.181296
     89 C                    -0.031232
     90 C                     0.140726
     91 C                    -0.240447
     92 C                    -0.215774
     93 C                     0.041127
     94 C                     0.058516
     95 C                    -0.251108
     96 C                    -0.171770
     97 C                     0.061564
     98 C                    -0.055140
     99 C                     0.097439
    100 C                     0.015386
    101 C                    -0.183456
    102 C                    -0.165711
    103 C                    -0.189720
    104 C                    -0.159859
    105 C                    -0.190926
    106 C                     0.077702
    107 C                    -0.225199
    108 C                    -0.156365
    109 C                    -0.166264
    110 C                    -0.208523
    111 C                     0.097259
    112 C                     0.003792
    113 C                     0.026976
    114 C                    -0.206352
    115 C                    -0.174782
    116 C                    -0.171803
    117 C                    -0.172112
    118 C                    -0.205007
    119 C                     0.074855
    120 C                     0.107643
    121 C                    -0.265525
    122 C                    -0.238515
    123 C                     0.043329
    124 C                     0.080106
    125 C                    -0.224963
    126 C                    -0.204956
    127 C                     0.108571
    128 C                    -0.003436
    129 C                    -0.206150
    130 C                     0.139183
    131 C                     0.066077
    132 C                    -0.119116
    133 C                    -0.211759
    134 C                    -0.161948
    135 H                     0.176580
    136 H                     0.190151
    137 H                     0.195418
    138 H                     0.192724
    139 H                     0.181814
    140 H                     0.177349
    141 H                     0.191014
    142 H                     0.194001
    143 H                     0.180137
    144 H                     0.184309
    145 H                     0.187904
    146 H                     0.189035
    147 H                     0.195441
    148 H                     0.205296
    149 H                     0.184154
    150 H                     0.197160
    151 H                     0.193187
    152 H                     0.187817
    153 H                     0.167588
    154 H                     0.196561
    155 H                     0.183699
    156 H                     0.193080
    157 H                     0.181152
    158 H                     0.181632
    159 H                     0.193019
    160 H                     0.183224
    161 H                     0.188508
    162 H                     0.175509
    163 H                     0.188375
    164 H                     0.183820
    165 H                     0.200527
    166 H                     0.181378
    167 H                     0.207072
    168 H                     0.192483
    169 H                     0.190949
    170 H                     0.195912
  ----------------------------------------
 
         RPA Excited State 39:  Mulliken Net Atomic Charges
     Atom                 Charge (a.u.)
      1 C                    -0.029226
      2 C                    -0.013239
      3 C                    -0.071247
      4 C                    -0.006272
      5 C                    -0.022184
      6 C                    -0.021529
      7 C                    -0.007513
      8 C                    -0.000643
      9 C                     0.036115
     10 C                    -0.055884
     11 C                    -0.022540
     12 C                     0.036843
     13 C                    -0.019600
     14 C                     0.014387
     15 C                    -0.038833
     16 C                    -0.045075
     17 C                    -0.013267
     18 C                     0.022180
     19 C                    -0.037249
     20 C                    -0.005659
     21 C                    -0.029855
     22 C                    -0.057572
     23 C                    -0.042258
     24 C                    -0.049850
     25 C                    -0.060362
     26 C                    -0.003932
     27 C                    -0.048406
     28 C                    -0.005776
     29 C                    -0.060557
     30 C                    -0.044754
     31 C                     0.091481
     32 C                     0.001580
     33 C                     0.086145
     34 C                     0.059478
     35 C                     0.006469
     36 C                     0.074937
     37 C                     0.075236
     38 C                     0.001536
     39 C                     0.049236
     40 C                     0.065233
     41 C                    -0.030878
     42 C                    -0.034232
     43 C                    -0.067200
